unitid,year,applied,admitted,enrolled,est_fte,grad_rate_150,inst_name,acceptance_rate,yield_rate,is_bowdoin
197230,2011,1610.0,1264.0,137.0,484.0,54.6,Wells College,78.50931677018633,10.838607594936708,False
197993,2011,1433.0,900.0,160.0,718.0,36.5,Bennett College for Women,62.80530355896721,17.77777777777778,False
198066,2011,1346.0,756.0,190.0,612.0,41.4,Brevard College,56.16641901931649,25.132275132275133,False
198385,2011,4759.0,1208.0,489.0,1915.0,94.0,Davidson College,25.383483925194366,40.480132450331126,False
198613,2011,3054.0,1963.0,382.0,2687.0,62.3,Guilford College,64.27635887360839,19.460010188487008,False
198756,2011,5379.0,1552.0,373.0,1645.0,45.9,Johnson C Smith University,28.852946644357687,24.033505154639176,False
199272,2011,1217.0,641.0,166.0,685.0,30.5,Peace College,52.67050123253904,25.897035881435258,False
199607,2011,661.0,394.0,184.0,980.0,62.7,Salem College,59.60665658093798,46.7005076142132,False
199865,2011,986.0,920.0,228.0,960.0,54.7,Warren Wilson College,93.30628803245436,24.782608695652176,False
202523,2011,4772.0,2304.0,606.0,2241.0,87.8,Denison University,48.28164291701593,26.302083333333332,False
203128,2011,2273.0,1432.0,308.0,1290.0,67.1,Hiram College,63.00043994720633,21.508379888268156,False
203535,2011,4272.0,1430.0,470.0,1861.0,92.5,Kenyon College,33.47378277153558,32.86713286713287,False
204501,2011,7394.0,2192.0,751.0,2944.0,89.1,Oberlin College,29.645658642142276,34.26094890510949,False
204909,2011,4226.0,2951.0,483.0,1971.0,72.8,Ohio Wesleyan University,69.82962612399433,16.367333107421214,False
206525,2011,3120.0,2272.0,500.0,2012.0,73.1,Wittenberg University,72.82051282051282,22.007042253521128,False
206589,2011,4893.0,2968.0,571.0,2052.0,78.5,The College of Wooster,60.65808297567954,19.23854447439353,False
209056,2011,5950.0,3928.0,607.0,2268.0,76.7,Lewis & Clark College,66.01680672268908,15.453156822810591,False
209065,2011,2376.0,1811.0,459.0,1741.0,72.0,Linfield College,76.22053872053873,25.34511319712866,False
209922,2011,3059.0,1219.0,374.0,1440.0,75.8,Reed College,39.849624060150376,30.680885972108285,False
210401,2011,8175.0,3318.0,617.0,2140.0,80.4,Willamette University,40.58715596330275,18.595539481615432,False
210492,2011,833.0,370.0,82.0,259.0,40.0,Bryn Athyn College of the New Church,44.41776710684274,22.162162162162165,False
210571,2011,6347.0,3038.0,485.0,2315.0,57.5,Albright College,47.86513313376398,15.96445029624753,False
210669,2011,4770.0,2747.0,559.0,2059.0,79.8,Allegheny College,57.58909853249475,20.349472151437933,False
211273,2011,2335.0,1080.0,361.0,1390.0,81.8,Bryn Mawr College,46.25267665952891,33.425925925925924,False
211291,2011,7940.0,2188.0,916.0,3628.0,92.6,Bucknell University,27.556675062972293,41.86471663619744,False
212009,2011,6063.0,2543.0,652.0,2522.0,85.6,Dickinson College,41.94293254164605,25.639009044435706,False
212577,2011,4934.0,2204.0,629.0,2569.0,83.2,Franklin and Marshall College,44.669639237940814,28.539019963702362,False
212674,2011,5662.0,2257.0,732.0,2712.0,85.3,Gettysburg College,39.86223949134581,32.432432432432435,False
212805,2011,1592.0,1205.0,617.0,2532.0,84.2,Grove City College,75.69095477386935,51.203319502074685,False
212911,2011,3470.0,870.0,335.0,1253.0,93.7,Haverford College,25.072046109510087,38.50574712643678,False
213251,2011,2144.0,1528.0,363.0,1548.0,77.9,Juniata College,71.26865671641791,23.756544502617803,False
213385,2011,5716.0,2304.0,638.0,2566.0,91.7,Lafayette College,40.307907627711685,27.69097222222222,False
213668,2011,1868.0,1299.0,417.0,1434.0,71.0,Lycoming College,69.53961456102785,32.10161662817552,False
214157,2011,1940.0,1546.0,375.0,1688.0,74.0,Moravian College and Moravian Theological Seminary,79.69072164948454,24.25614489003881,False
214175,2011,4877.0,2108.0,584.0,2797.0,87.0,Muhlenberg College,43.22329300799672,27.703984819734345,False
215798,2011,1863.0,1249.0,412.0,1754.0,72.4,Saint Vincent College,67.04240472356415,32.986389111289036,False
216278,2011,3610.0,2644.0,599.0,2521.0,77.1,Susquehanna University,73.2409972299169,22.655068078668684,False
216287,2011,6547.0,987.0,386.0,1566.0,92.7,Swarthmore College,15.075607148312203,39.10840932117528,False
216524,2011,3853.0,2703.0,427.0,1762.0,76.5,Ursinus College,70.15312743316896,15.797262301146874,False
216667,2011,6643.0,2855.0,387.0,1439.0,75.7,Washington & Jefferson College,42.97757037483065,13.555166374781086,False
216807,2011,3815.0,2326.0,360.0,1641.0,79.4,Westminster College,60.96985583224115,15.477214101461737,False
217624,2011,,,,661.0,23.1,Allen University,,,False
217873,2011,4204.0,1453.0,423.0,1915.0,48.0,Claflin University,34.56232159847764,29.112181693048868,False
217998,2011,636.0,425.0,166.0,563.0,71.0,Erskine College and Seminary,66.82389937106919,39.05882352941176,False
218070,2011,4611.0,3206.0,688.0,2928.0,82.3,Furman University,69.52938625027109,21.459762944479102,False
218539,2011,1484.0,1000.0,359.0,1195.0,73.1,Presbyterian College,67.38544474393531,35.9,False
218973,2011,2871.0,1861.0,446.0,1710.0,85.3,Wofford College,64.82061999303379,23.965609887157445,False
220181,2011,1913.0,1878.0,135.0,477.0,52.7,Fisk University,98.170412963931,7.188498402555911,False
220598,2011,6350.0,2125.0,601.0,2082.0,47.9,Lane College,33.46456692913386,28.28235294117647,False
220710,2011,1998.0,1325.0,293.0,1102.0,55.8,Maryville College,66.31631631631632,22.11320754716981,False
221351,2011,5203.0,2609.0,554.0,1948.0,82.0,Rhodes College,50.144147607149726,21.234189344576464,False
221519,2011,2920.0,1793.0,433.0,1611.0,80.2,Sewanee-The University of the South,61.4041095890411,24.1494701617401,False
222983,2011,3309.0,1736.0,359.0,1230.0,80.6,Austin College,52.462979752190996,20.67972350230415,False
225575,2011,739.0,665.0,190.0,753.0,28.6,Huston-Tillotson University,89.98646820027064,28.57142857142857,False
228343,2011,2613.0,1694.0,344.0,1383.0,76.9,Southwestern University,64.82969766551857,20.30696576151122,False
230816,2011,1145.0,829.0,214.0,657.0,62.5,Bennington College,72.40174672489083,25.814234016887816,False
230825,2011,178.0,151.0,37.0,167.0,16.7,Burlington College,84.8314606741573,24.503311258278146,False
230898,2011,1305.0,872.0,140.0,633.0,41.8,Green Mountain College,66.8199233716475,16.055045871559635,False
230940,2011,212.0,185.0,61.0,275.0,65.9,Marlboro College,87.26415094339622,32.972972972972975,False
230959,2011,7984.0,1375.0,577.0,2790.0,96.2,Middlebury College,17.221943887775552,41.96363636363636,False
231059,2011,4474.0,3493.0,543.0,2069.0,79.9,SAINT MICHAELS COLLEGE,78.07331247206079,15.545376467220153,False
231095,2011,53.0,47.0,21.0,116.0,60.0,Sterling College,88.67924528301887,44.680851063829785,False
231581,2011,6459.0,3327.0,471.0,1734.0,63.3,Bridgewater College,51.50952159777056,14.156898106402164,False
232025,2011,1369.0,971.0,277.0,874.0,57.4,Emory and Henry College,70.92768444119795,28.527291452111225,False
232043,2011,845.0,578.0,234.0,1058.0,64.7,Eastern Mennonite University,68.40236686390533,40.484429065743946,False
232256,2011,2484.0,1361.0,320.0,1080.0,,Hampden-Sydney College,54.790660225442835,23.512123438648054,False
232308,2011,813.0,672.0,182.0,882.0,56.0,Hollins University,82.65682656826569,27.083333333333332,False
233295,2011,4250.0,2369.0,410.0,1256.0,59.6,Randolph-Macon College,55.741176470588236,17.30688054031237,False
233301,2011,979.0,696.0,177.0,573.0,56.7,Randolph College,71.0929519918284,25.43103448275862,False
233374,2011,9431.0,3085.0,782.0,3406.0,84.5,UNIVERSITY OF RICHMOND,32.71127133920051,25.3484602917342,False
233426,2011,4184.0,2910.0,533.0,2316.0,64.9,Roanoke College,69.5506692160612,18.31615120274914,False
233611,2011,505.0,495.0,337.0,732.0,35.9,Southern Virginia University,98.01980198019803,68.08080808080808,False
233718,2011,643.0,527.0,194.0,637.0,62.1,Sweet Briar College,81.95956454121306,36.81214421252372,False
233912,2011,224.0,213.0,97.0,503.0,18.3,Virginia Intermont College,95.08928571428571,45.539906103286384,False
234173,2011,3174.0,2730.0,439.0,1403.0,55.0,Virginia Wesleyan College,86.01134215500946,16.08058608058608,False
234207,2011,6487.0,1182.0,495.0,1682.0,91.4,Washington and Lee University,18.221057499614616,41.878172588832484,False
236328,2011,7194.0,3729.0,686.0,2513.0,79.1,University of Puget Sound,51.8348623853211,18.396352909627247,False
237057,2011,3086.0,1654.0,399.0,1525.0,89.5,Whitman College,53.596889176928066,24.123337363966144,False
237181,2011,1493.0,865.0,214.0,760.0,52.3,Bethany College,57.9370395177495,24.739884393063583,False
238333,2011,2107.0,1487.0,318.0,1231.0,78.7,Beloit College,70.57427622211675,21.385339609952926,False
238476,2011,6919.0,4806.0,685.0,3276.0,62.2,Carthage College,69.4609047550224,14.253017062005826,False
239017,2011,2666.0,1405.0,326.0,1529.0,68.8,Lawrence University,52.7006751687922,23.202846975088967,False
239512,2011,644.0,469.0,146.0,551.0,55.1,Northland College,72.82608695652173,31.13006396588486,False
239628,2011,1115.0,837.0,227.0,1057.0,79.2,Ripon College,75.06726457399104,27.12066905615293,False
239716,2011,2382.0,1917.0,594.0,2275.0,78.0,Saint Norbert College,80.47858942065491,30.985915492957744,False
240338,2011,802.0,522.0,263.0,1024.0,58.6,Wisconsin Lutheran College,65.08728179551122,50.38314176245211,False
384254,2011,148.0,86.0,35.0,158.0,91.7,Beacon College,58.108108108108105,40.69767441860465,False
399911,2011,519.0,179.0,110.0,453.0,92.7,Soka University of America,34.48940269749518,61.452513966480446,False
420352,2011,10.0,10.0,1.0,,,The College of Saint Thomas More,100.0,10.0,False
434414,2011,640.0,510.0,483.0,964.0,62.1,Michigan Jewish Institute,79.6875,94.70588235294117,False
440396,2011,87.0,67.0,44.0,139.0,90.9,New Saint Andrews College,77.01149425287356,65.67164179104478,False
446048,2011,1271.0,607.0,219.0,741.0,67.3,Ave Maria University,47.75767112509835,36.07907742998353,False
446640,2011,,,,159.0,21.4,Harrisburg University of Science and Technology,,,False
454184,2011,3388.0,2255.0,162.0,434.0,56.9,The Kings College,66.55844155844156,7.184035476718403,False
455770,2011,60.0,30.0,23.0,70.0,63.6,Providence Christian College,50.0,76.66666666666667,False
100690,2012,,,,294.0,100.0,Amridge University,,,False
100937,2012,1846.0,1204.0,327.0,1331.0,69.2,Birmingham Southern College,65.22210184182016,27.159468438538205,False
101541,2012,309.0,252.0,79.0,343.0,40.5,Judson College,81.55339805825243,31.349206349206348,False
102270,2012,4466.0,1829.0,373.0,940.0,34.0,Stillman College,40.953873712494406,20.393657736468015,False
102298,2012,,,,542.0,80.4,Talladega College,,,False
106342,2012,951.0,605.0,158.0,559.0,53.6,Lyon College,63.61724500525763,26.115702479338843,False
107080,2012,1656.0,1374.0,369.0,1438.0,71.6,Hendrix College,82.97101449275362,26.85589519650655,False
107512,2012,1822.0,1259.0,363.0,1536.0,67.8,Ouachita Baptist University,69.09989023051591,28.832406671961873,False
112084,2012,596.0,254.0,102.0,767.0,48.8,San Diego Christian College,42.61744966442953,40.15748031496063,False
112260,2012,5058.0,688.0,291.0,1272.0,93.3,Claremont McKenna College,13.602214313958086,42.29651162790697,False
115409,2012,3336.0,642.0,198.0,788.0,90.5,Harvey Mudd College,19.244604316546763,30.8411214953271,False
116846,2012,28.0,27.0,13.0,118.0,81.8,American Jewish University,96.42857142857143,48.148148148148145,False
120254,2012,6135.0,2412.0,530.0,2275.0,89.9,Occidental College,39.31540342298289,21.973466003316748,False
120865,2012,2105.0,995.0,291.0,1478.0,45.6,Pacific Union College,47.26840855106889,29.246231155778897,False
121257,2012,4228.0,680.0,254.0,1037.0,83.2,Pitzer College,16.08325449385052,37.35294117647059,False
121345,2012,7456.0,966.0,399.0,1590.0,95.2,Pomona College,12.956008583690986,41.30434782608695,False
123165,2012,2373.0,769.0,235.0,950.0,84.1,Scripps College,32.4062368310156,30.559167750325102,False
123457,2012,544.0,335.0,147.0,958.0,49.5,Simpson University,61.58088235294118,43.88059701492537,False
124292,2012,166.0,133.0,84.0,444.0,85.4,Thomas Aquinas College,80.12048192771084,63.1578947368421,False
125727,2012,2144.0,1416.0,337.0,1397.0,76.9,Westmont College,66.04477611940298,23.79943502824859,False
125763,2012,4123.0,2623.0,418.0,1595.0,69.1,Whittier College,63.618724229929654,15.935951200914984,False
126678,2012,5559.0,1289.0,514.0,2002.0,88.8,Colorado College,23.18762367332254,39.875872769588824,False
128902,2012,5242.0,1805.0,509.0,2062.0,84.2,Connecticut College,34.433422357878676,28.1994459833795,False
130590,2012,7720.0,2605.0,591.0,2298.0,87.3,Trinity College,33.74352331606217,22.68714011516315,False
130697,2012,9658.0,2340.0,808.0,3114.0,91.5,Wesleyan University,24.228618761648374,34.52991452991453,False
133085,2012,353.0,255.0,115.0,498.0,62.7,Clearwater Christian College,72.23796033994334,45.09803921568628,False
133492,2012,3723.0,2551.0,509.0,2437.0,64.6,Eckerd College,68.52001074402364,19.95295962367699,False
138600,2012,1554.0,963.0,232.0,892.0,72.0,Agnes Scott College,61.969111969111964,24.091381100726895,False
139144,2012,3485.0,2304.0,618.0,2025.0,60.6,Berry College,66.1119081779053,26.822916666666668,False
140252,2012,645.0,459.0,243.0,849.0,45.5,Life University,71.16279069767441,52.94117647058824,False
140553,2012,2575.0,1711.0,570.0,2379.0,,Morehouse College,66.44660194174757,33.31385154880187,False
140696,2012,2463.0,2036.0,277.0,1027.0,70.1,Oglethorpe University,82.6634185952091,13.605108055009824,False
140988,2012,1667.0,1074.0,286.0,1488.0,57.3,Shorter University,64.42711457708458,26.629422718808193,False
141060,2012,5864.0,2204.0,531.0,2383.0,67.6,Spelman College,37.58526603001364,24.092558983666063,False
141325,2012,699.0,351.0,120.0,516.0,63.9,Wesleyan College,50.21459227467812,34.18803418803419,False
142294,2012,1388.0,901.0,292.0,1026.0,70.3,The College of Idaho,64.9135446685879,32.40843507214207,False
143084,2012,4230.0,2912.0,658.0,2555.0,80.1,Augustana College,68.84160756501181,22.596153846153847,False
144883,2012,,,,780.0,30.0,East-West University,,,False
145646,2012,3297.0,1963.0,490.0,2010.0,79.9,Illinois Wesleyan University,59.538974825599034,24.961793173713705,False
145691,2012,2351.0,1368.0,285.0,1033.0,72.8,Illinois College,58.18800510421097,20.833333333333336,False
146427,2012,2208.0,1713.0,377.0,1408.0,78.5,Knox College,77.58152173913044,22.008172796263864,False
146481,2012,3479.0,1981.0,416.0,1590.0,65.4,Lake Forest College,56.941649899396374,20.9994952044422,False
147341,2012,1930.0,1187.0,343.0,1252.0,62.9,Monmouth College,61.50259067357513,28.89637742207245,False
148016,2012,195.0,169.0,115.0,484.0,70.0,Principia College,86.66666666666667,68.04733727810651,False
148849,2012,28.0,20.0,7.0,109.0,60.0,Shimer College,71.42857142857143,35.0,False
149781,2012,1959.0,1346.0,598.0,2616.0,87.0,Wheaton College,68.70852475752936,44.42793462109955,False
150400,2012,4835.0,3023.0,579.0,2360.0,80.8,DePauw University,62.52326783867632,19.153159113463445,False
150455,2012,1408.0,1055.0,288.0,1076.0,75.3,Earlham College,74.92897727272727,27.29857819905213,False
150668,2012,625.0,372.0,168.0,884.0,72.8,Goshen College,59.519999999999996,45.16129032258064,False
150756,2012,3634.0,2322.0,372.0,1131.0,76.5,Hanover College,63.89653274628508,16.020671834625322,False
150774,2012,481.0,401.0,116.0,441.0,54.8,Holy Cross College,83.36798336798337,28.92768079800499,False
151810,2012,,,,395.0,11.1,Martin University,,,False
152390,2012,1482.0,1256.0,417.0,1539.0,71.2,Saint Mary's College,84.75033738191632,33.20063694267516,False
152673,2012,1331.0,892.0,252.0,911.0,,Wabash College,67.01728024042075,28.251121076233183,False
153108,2012,2471.0,1616.0,320.0,1512.0,71.2,Central College,65.39862403885067,19.801980198019802,False
153144,2012,2509.0,1674.0,364.0,1502.0,61.6,Coe College,66.7198086887206,21.74432497013142,False
153162,2012,2720.0,1438.0,302.0,1276.0,73.0,Cornell College,52.86764705882353,21.001390820584145,False
153384,2012,4021.0,1458.0,444.0,1635.0,86.3,Grinnell College,36.25963690624223,30.45267489711934,False
153834,2012,3556.0,2495.0,645.0,2492.0,80.5,Luther College,70.16310461192352,25.851703406813627,False
154350,2012,1388.0,1231.0,411.0,1825.0,71.8,Simpson College,88.68876080691642,33.38748984565394,False
154527,2012,2389.0,1682.0,484.0,1812.0,71.0,Wartburg College,70.40602762662202,28.77526753864447,False
156295,2012,1694.0,539.0,391.0,1623.0,63.9,Berea College,31.818181818181817,72.5417439703154,False
156408,2012,2606.0,1791.0,351.0,1350.0,82.8,Centre College,68.72601688411358,19.597989949748744,False
156745,2012,1735.0,1426.0,238.0,1133.0,63.6,Georgetown College,82.19020172910663,16.690042075736326,False
157535,2012,,,,1198.0,41.7,Pikeville College,,,False
157818,2012,1566.0,1332.0,333.0,1272.0,75.4,Transylvania University,85.0574712643678,25.0,False
158477,2012,933.0,598.0,158.0,698.0,64.0,CENTENARY COLLEGE OF LOUISIANA,64.09431939978563,26.421404682274247,False
158802,2012,7533.0,2134.0,351.0,1300.0,48.7,Dillard University,28.328687110049117,16.447985004686036,False
160904,2012,3987.0,2532.0,661.0,2382.0,49.4,XAVIER UNIVERSITY OF LOUISIANA,63.50639578630549,26.105845181674564,False
160959,2012,378.0,268.0,73.0,314.0,72.9,College of the Atlantic,70.8994708994709,27.238805970149254,False
160977,2012,4906.0,1305.0,503.0,1746.0,93.3,Bates College,26.60008153281696,38.54406130268199,False
161004,2012,6716.0,1060.0,492.0,1809.0,92.8,Bowdoin College,15.783204288266825,46.41509433962264,True
161086,2012,5241.0,1517.0,493.0,1955.0,93.7,Colby College,28.944857851555046,32.49835201054713,False
162654,2012,3763.0,2764.0,367.0,1441.0,68.6,Goucher College,73.45203295243157,13.277858176555716,False
163976,2012,378.0,311.0,119.0,506.0,65.2,St John's College,82.27513227513228,38.263665594855304,False
164216,2012,4484.0,2976.0,398.0,1626.0,72.1,Washington College,66.36931311329171,13.373655913978494,False
164270,2012,3560.0,2283.0,437.0,1729.0,76.1,McDaniel College,64.12921348314606,19.141480508103374,False
164465,2012,8461.0,1127.0,461.0,1961.0,97.2,Amherst College,13.319938541543552,40.90505767524401,False
164632,2012,978.0,600.0,155.0,1384.0,55.5,Bay Path College,61.34969325153374,25.833333333333336,False
165644,2012,951.0,632.0,180.0,1175.0,50.0,Eastern Nazarene College,66.45636172450052,28.48101265822785,False
165936,2012,4007.0,1615.0,466.0,1629.0,69.6,Gordon College,40.30446718243075,28.85448916408669,False
166018,2012,2861.0,1824.0,366.0,1430.0,67.0,Hampshire College,63.753932191541416,20.065789473684212,False
166124,2012,7228.0,2424.0,763.0,3125.0,93.7,College of the Holy Cross,33.53624792473713,31.47689768976898,False
166939,2012,3876.0,1631.0,506.0,2377.0,81.9,Mount Holyoke College,42.07946336429308,31.02391171060699,False
167455,2012,385.0,228.0,107.0,310.0,33.5,Pine Manor College,59.22077922077922,46.92982456140351,False
167835,2012,4321.0,1842.0,651.0,2704.0,86.1,Smith College,42.62902105993983,35.34201954397394,False
167996,2012,6117.0,4890.0,814.0,2563.0,84.8,Stonehill College,79.94114762138304,16.646216768916155,False
168218,2012,4548.0,1349.0,586.0,2658.0,90.7,Wellesley College,29.661389621811786,43.439584877687174,False
168281,2012,3448.0,2075.0,437.0,1638.0,79.0,Wheaton College,60.179814385150806,21.060240963855424,False
168342,2012,7030.0,1215.0,545.0,2074.0,96.1,Williams College,17.28307254623044,44.8559670781893,False
168546,2012,2383.0,1673.0,360.0,1420.0,77.5,Albion College,70.20562316407889,21.518230723251644,False
168591,2012,2232.0,1604.0,435.0,1387.0,62.6,Alma College,71.86379928315412,27.119700748129677,False
169080,2012,3284.0,2478.0,977.0,4047.0,77.0,Calvin College,75.45676004872107,39.42695722356739,False
170301,2012,3491.0,2970.0,903.0,3535.0,80.8,Hope College,85.07590948152391,30.404040404040405,False
170532,2012,2294.0,1583.0,335.0,1446.0,80.3,Kalamazoo College,69.00610287707062,21.162349968414404,False
173142,2012,441.0,344.0,137.0,617.0,45.3,Bethany Lutheran College,78.00453514739229,39.825581395348834,False
173258,2012,5856.0,1496.0,528.0,1996.0,94.1,Carleton College,25.546448087431695,35.294117647058826,False
173300,2012,2350.0,1825.0,633.0,2749.0,74.6,Concordia College at Moorhead,77.6595744680851,34.68493150684932,False
173647,2012,4881.0,3096.0,678.0,2496.0,84.0,Gustavus Adolphus College,63.42962507682852,21.899224806201552,False
173902,2012,6030.0,2214.0,534.0,2038.0,88.5,Macalester College,36.71641791044776,24.119241192411923,False
174747,2012,1938.0,1487.0,490.0,2025.0,81.6,College of Saint Benedict,76.72858617131062,32.95225285810356,False
174792,2012,1595.0,1193.0,449.0,1847.0,,Saint Johns University,74.7962382445141,37.63621123218776,False
174844,2012,3937.0,2377.0,864.0,3144.0,86.0,St Olaf College,60.375920751841505,36.34833824148086,False
175980,2012,2255.0,1235.0,211.0,911.0,66.9,Millsaps College,54.767184035476724,17.08502024291498,False
176318,2012,3200.0,1050.0,276.0,945.0,22.7,Rust College,32.8125,26.285714285714285,False
176406,2012,3261.0,1220.0,243.0,983.0,56.3,Tougaloo College,37.41183685985894,19.918032786885245,False
179946,2012,1420.0,1021.0,259.0,1122.0,72.6,Westminster College,71.90140845070422,25.367286973555338,False
179955,2012,3007.0,1831.0,305.0,1076.0,62.9,William Jewell College,60.89125374127037,16.65756417258329,False
181020,2012,1733.0,1325.0,337.0,1141.0,64.3,Doane College-Crete,76.45701096364685,25.433962264150946,False
181446,2012,2106.0,1664.0,356.0,1932.0,73.9,Nebraska Wesleyan University,79.01234567901234,21.394230769230766,False
183239,2012,4089.0,3056.0,527.0,2059.0,80.3,Saint Anselm College,74.73709953533871,17.244764397905758,False
183275,2012,,,,97.0,55.6,Thomas More College of Liberal Arts,,,False
183822,2012,3163.0,1728.0,372.0,1953.0,34.7,Bloomfield College,54.63167878596269,21.52777777777778,False
184348,2012,3861.0,3287.0,362.0,1750.0,71.6,Drew University,85.13338513338513,11.013081837541831,False
189088,2012,5410.0,1902.0,537.0,2820.0,74.1,Bard College,35.157116451016634,28.23343848580442,False
189097,2012,5440.0,1226.0,599.0,2425.0,89.7,Barnard College,22.536764705882355,48.858075040783035,False
190099,2012,7798.0,2289.0,756.0,2859.0,92.4,Colgate University,29.353680430879713,33.02752293577982,False
191515,2012,5107.0,1389.0,469.0,1855.0,93.5,Hamilton College,27.197963579400824,33.765298776097914,False
191533,2012,5795.0,4908.0,447.0,1545.0,63.3,Hartwick College,84.69370146678172,9.10757946210269,False
191630,2012,4474.0,2385.0,603.0,2464.0,81.7,Hobart William Smith Colleges,53.308001788109074,25.28301886792453,False
191676,2012,830.0,609.0,235.0,1147.0,75.3,Houghton College,73.37349397590361,38.587848932676515,False
192864,2012,4174.0,2995.0,484.0,1721.0,42.5,Marymount Manhattan College,71.75371346430282,16.160267111853088,False
195216,2012,4067.0,1962.0,644.0,2364.0,81.5,St Lawrence University,48.24194738136218,32.82364933741081,False
195304,2012,2166.0,1309.0,344.0,1359.0,68.0,Sarah Lawrence College,60.43397968605725,26.279602750190982,False
195474,2012,7512.0,4718.0,784.0,3089.0,81.6,Siena College,62.80617678381256,16.61721068249258,False
195526,2012,5702.0,2389.0,647.0,2742.0,87.9,Skidmore College,41.89757979656261,27.082461280870657,False
196866,2012,5565.0,2127.0,591.0,2227.0,89.8,Union College,38.2210242587601,27.785613540197463,False
197133,2012,7908.0,1806.0,660.0,2469.0,94.1,Vassar College,22.83763277693475,36.544850498338874,False
197230,2012,2017.0,1255.0,197.0,488.0,61.2,Wells College,62.221120475954386,15.697211155378485,False
197993,2012,1980.0,1400.0,215.0,703.0,44.4,Bennett College for Women,70.70707070707071,15.357142857142858,False
198066,2012,1581.0,850.0,219.0,626.0,53.8,Brevard College,53.76344086021505,25.76470588235294,False
198385,2012,4770.0,1184.0,493.0,1932.0,94.0,Davidson College,24.82180293501048,41.638513513513516,False
198613,2012,2549.0,2040.0,322.0,2211.0,62.6,Guilford College,80.03138485680658,15.784313725490195,False
198756,2012,5064.0,1928.0,384.0,1668.0,48.6,Johnson C Smith University,38.072669826224335,19.91701244813278,False
199272,2012,1463.0,866.0,310.0,769.0,39.8,Peace College,59.19343814080656,35.79676674364896,False
199607,2012,833.0,506.0,172.0,965.0,63.9,Salem College,60.74429771908763,33.99209486166008,False
199865,2012,951.0,685.0,214.0,874.0,49.3,Warren Wilson College,72.02944269190326,31.24087591240876,False
202523,2012,4757.0,2355.0,629.0,2268.0,81.8,Denison University,49.505991170906036,26.709129511677283,False
203128,2012,2378.0,1473.0,308.0,1255.0,72.8,Hiram College,61.94280908326325,20.90970807875085,False
203535,2012,3947.0,1421.0,445.0,1830.0,91.6,Kenyon College,36.00202685583988,31.31597466572836,False
204501,2012,7172.0,2248.0,764.0,2915.0,89.5,Oberlin College,31.344116006692698,33.985765124555165,False
204909,2012,3835.0,2823.0,541.0,1841.0,68.6,Ohio Wesleyan University,73.61147327249023,19.16400991852639,False
206525,2012,4887.0,4455.0,489.0,1972.0,67.7,Wittenberg University,91.16022099447514,10.976430976430976,False
206589,2012,5208.0,3024.0,575.0,2020.0,81.5,The College of Wooster,58.06451612903226,19.014550264550266,False
209056,2012,6521.0,4187.0,554.0,2245.0,77.0,Lewis & Clark College,64.20794356693759,13.231430618581323,False
209065,2012,2338.0,1936.0,443.0,1679.0,74.6,Linfield College,82.80581693755347,22.882231404958677,False
209922,2012,3131.0,1125.0,320.0,1420.0,84.5,Reed College,35.93101245608432,28.444444444444443,False
210401,2012,6462.0,5370.0,525.0,2016.0,83.2,Willamette University,83.10120705663881,9.776536312849162,False
210492,2012,456.0,207.0,54.0,251.0,56.3,Bryn Athyn College of the New Church,45.39473684210527,26.08695652173913,False
210571,2012,6073.0,2838.0,410.0,2273.0,55.0,Albright College,46.73143421702618,14.446793516560957,False
210669,2012,4795.0,3034.0,587.0,2064.0,80.6,Allegheny College,63.27424400417101,19.347396176664468,False
211273,2012,2626.0,1086.0,365.0,1242.0,84.1,Bryn Mawr College,41.35567402894136,33.60957642725598,False
211291,2012,8291.0,2238.0,918.0,3611.0,92.3,Bucknell University,26.993125075382945,41.01876675603217,False
212009,2012,5818.0,2340.0,602.0,2505.0,88.1,Dickinson College,40.22000687521485,25.726495726495724,False
212577,2012,5174.0,2034.0,600.0,2585.0,89.7,Franklin and Marshall College,39.31194433706997,29.49852507374631,False
212674,2012,5620.0,2264.0,769.0,2772.0,83.9,Gettysburg College,40.2846975088968,33.966431095406364,False
212805,2012,1481.0,1247.0,670.0,2560.0,82.5,Grove City College,84.19986495611073,53.728949478749,False
212911,2012,3626.0,830.0,323.0,1258.0,94.7,Haverford College,22.890237175951462,38.915662650602414,False
213251,2012,2418.0,1605.0,402.0,1577.0,78.2,Juniata College,66.37717121588089,25.04672897196262,False
213385,2012,6660.0,2297.0,629.0,2562.0,90.6,Lafayette College,34.489489489489486,27.38354375272094,False
213668,2012,1723.0,1233.0,321.0,1411.0,69.7,Lycoming College,71.56123041207196,26.034063260340634,False
214157,2012,2037.0,1594.0,378.0,1642.0,76.2,Moravian College and Moravian Theological Seminary,78.25233186057929,23.71392722710163,False
214175,2012,5023.0,2316.0,581.0,2792.0,87.2,Muhlenberg College,46.10790364324109,25.08635578583765,False
215798,2012,1696.0,1116.0,340.0,1610.0,73.5,Saint Vincent College,65.80188679245283,30.46594982078853,False
216278,2012,3458.0,2612.0,631.0,2495.0,80.7,Susquehanna University,75.53499132446501,24.157733537519142,False
216287,2012,6589.0,935.0,378.0,1580.0,95.3,Swarthmore College,14.190317195325541,40.42780748663102,False
216524,2012,3518.0,2455.0,456.0,1673.0,82.6,Ursinus College,69.7839681637294,18.574338085539715,False
